pgc,Name,J2000,UGC/AGC,Alt_Name,RAJ,DeJ,Ty,r23.5,r83L,mu_out,ell,e_ell,PA,e_PA,tf,Wtf,e_Wtf,m_obs,e_m,m_c,M_I,e_MI,gamma,inc,Vcmb,Vpec,e_Vp,Dist,Vp_b,e_Vpb,D_bias,Gp_ID,O/H,Theta,Cluster,mem,RAJg,DeJg,Vcmbg,e_Vg,Ng,Na,Vpg,e_Vpg,Dg,Vpg_b,e_Vpgb,Dg_b,Int_ID
84963,AGC600260,J205043.9-530928,600260,D2038-14,"20 50 43.8","-53 09 26",5,,,,,,,,,2.431,0.033,15.67,,15.24,-20.48,0.09,1.00,66.8,12643,1022,3008,12595,244,2637,13373,3716,O,,,,"20 51 32.7","-52 42 43",13617,7,14,14,341,778,13276,950,757,12667,2834
84966,PGC084966,J205049.3-525606,600232,D2048-50,"20 50 49.3","-52 56 05",6,17.1,11.8,25.33,0.695,0.031,107,4,,2.436,0.031,15.27,0.05,14.71,-20.83,0.11,1.00,76.4,12584,2504,2383,10080,1954,2841,10630,,O,,,,,,,,,,,,,,,,
84968,2MASXJ20505989,J205059.8-530727,600264,D2048-21,"20 50 59.8","-53 07 23",6,,,,,,,,,2.581,0.021,14.80,,14.26,-21.46,0.09,1.00,81.4,12504,-150,2751,13767,950,2898,12667,3716,O,,,,"20 51 32.7","-52 42 43",13617,7,14,14,341,778,13276,950,757,12667,2834
84970,PGC084970,J205103.1-523950,600240,D2048118,"20 51 03.0","-52 39 49",5,14.7,11.9,23.28,0.653,0.036,57,2,,2.458,0.039,15.57,0.03,15.07,-20.65,0.10,1.00,71.1,14046,800,3180,12817,153,2674,13464,3716,O,,,,"20 51 32.7","-52 42 43",13617,7,14,14,341,778,13276,950,757,12667,2834
84971,AGC600266,J205105.1-524502,600266,D2048106,"20 51 04.8","-52 45 00",3,,,,,,,,,2.378,0.012,16.18,,15.60,-20.12,0.12,0.92,90.0,14223,1287,2707,12330,200,2631,13417,3716,O,,,,"20 51 32.7","-52 42 43",13617,7,14,14,341,778,13276,950,757,12667,2834
84975,2MASXJ20510833,J205108.3-530239,600270,,"20 51 08.2","-53 02 38",3,,,,,,,,,2.515,0.030,15.65,,15.13,-20.59,0.11,1.00,84.0,12413,-1732,3450,15349,-795,2718,14412,3716,O,,,,"20 51 32.7","-52 42 43",13617,7,14,14,341,778,13276,950,757,12667,2834
84993,2MASXJ20515512,J205155.1-514928,600289,D2048228,"20 51 55.4","-51 49 28",5,,,,,,,,,2.633,0.031,14.19,,13.99,-21.73,0.05,1.00,52.8,14609,-1082,3048,14699,1055,3043,12562,3716,O,,,,"20 51 32.7","-52 42 43",13617,7,14,14,341,778,13276,950,757,12667,2834
85002,PGC085002,J205216.5-514537,600300,D2048227,"20 52 16.5","-51 45 08",3,16.3,14.4,24.92,0.360,0.036,27,4,,2.428,0.042,14.75,0.05,14.54,-21.42,0.09,1.00,51.6,15150,6311,2270,8839,5957,2760,9193,,O,,,,,,,,,,,,,,,,
85003,PGC085003,J205218.4-515752,600234,D2048213,"20 52 18.2","-51 57 50",4,23.8,24.7,24.17,0.591,0.046,66,2,,2.606,0.050,14.56,0.05,14.26,-21.46,0.08,1.00,67.0,14664,-1477,3899,15094,999,3715,12618,3716,O,,,,"20 51 32.7","-52 42 43",13617,7,14,14,341,778,13276,950,757,12667,2834
85010,PGC085010,J205246.4-530440,600241,D2048-17,"20 52 46.0","-53 04 33",5,10.6,8.4,24.07,0.383,0.039,121,4,,2.413,0.030,15.64,0.04,15.38,-20.23,0.09,0.97,52.5,12960,360,2953,12600,-382,2581,13342,,O,,,,,,,,,,,,,,,,
85011,2MASXJ20524746,J205247.4-515516,600309,,"20 52 47.4","-51 55 15",3,,,,,,,,,2.628,0.020,15.31,,15.01,-21.54,0.06,1.00,74.0,19697,-935,3910,20632,2478,4486,17219,,O,,,,,,,,,,,,,,,,
85020,PGC085020,J205306.6-514754,600235,99D20482,"20 53 06.6","-51 47 52",3,14.8,11.8,25.43,0.286,0.117,30,19,,2.322,0.088,14.66,0.04,14.49,-21.39,0.08,1.00,45.6,14587,8438,2425,6149,8049,2557,6538,,O,,,,,,,,,,,,,,,,
85127,2MASXJ21071118,J210711.2-251511,610220,,"21 07 11.2","-25 15 09",3,,,,,,,,,2.526,0.036,14.60,,14.27,-21.00,0.07,1.00,64.1,11331,343,2492,10780,815,2067,10308,3744,O,,,,"21 07 13.7","-25 28 53",11123,12,9,11,272,829,10851,313,773,10810,2862
85417,2MASXJ23191890,J231918.9+183648,331605,,"23 19 18.8","+18 36 47",5,,,,,,,,,2.489,0.023,15.07,,14.53,-20.75,0.10,1.00,74.7,11187,-47,2425,11234,-284,2184,11471,,O,,,,,,,,,,,,,,,,
85424,2MASXJ23222244,J232222.4+170054,330292,A2589-61,"23 22 22.4","+17 00 53",3,,,,,,,,,2.758,0.014,14.58,,14.30,-22.49,0.06,1.24,75.0,21894,-529,3696,22423,1833,4884,20061,,O,,,,,,,,,,,,,,,,
85433,AGC330318,J232300.9+164756,330318,A2589-39,"23 23 00.9","+16 47 56",3,,,,,,,,,2.243,0.022,16.03,,15.76,-19.52,0.07,0.67,68.7,11130,2513,2093,8617,1218,2526,9912,,O,,,,,,,,,,,,,,,,
85551,PGC085551,J233804.9+264609,330633,A2634-21,"23 38 04.9","+26 46 09",3,,,,,,,,,2.531,0.010,14.48,,13.92,-20.89,0.13,1.00,78.0,8405,,,,,,,,H,15.5,A2634,c,"23 38 18.4","+27 01 37",8895,,18,22,820,298,8075,660,295,8235,2935
85605,PGC085605,J233909.8+264135,330718,A2634-09,"23 39 09.8","+26 41 35",3,,,,,,,,,2.307,0.017,15.96,,15.40,-19.21,0.13,0.55,75.0,7803,,,,,,,,H,21.8,A2634,c,"23 38 18.4","+27 01 37",8895,,18,22,820,298,8075,660,295,8235,2935
85607,PGC085607,J233911.9+270936,330721,A2634-98,"23 39 11.8","+27 09 36",3,18.8,11.7,25.01,0.677,0.016,97,1,,2.440,0.075,14.47,0.03,13.80,-20.93,0.11,1.00,75.0,7267,,,,,,,,O,13.5,A2634,c,"23 38 18.4","+27 01 37",8895,,18,22,820,298,8075,660,295,8235,2935
85610,PGC085610,J233917.8+265041,330726,A2634-33,"23 39 17.9","+26 50 42",3,,,,,,,,,2.305,0.017,15.33,,14.92,-19.68,0.12,0.74,59.0,7662,,,,,,,,H,15.6,A2634,c,"23 38 18.4","+27 01 37",8895,,18,22,820,298,8075,660,295,8235,2935
85627,AGC330751,J234008.6+265401,330751,A2634-30,"23 40 08.6","+26 54 01",3,,,,,,,,,2.348,0.041,14.82,,14.63,-20.57,0.11,1.00,30.0,10757,3566,1904,7191,3382,2004,7375,,H,,,,,,,,,,,,,,,,
85694,2MASXJ23450695,J234506.9+090334,330872,A2657-24,"23 45 06.5","+09 03 37",1,,,,,,,,,2.618,0.018,13.97,,13.65,-21.79,0.07,1.00,55.0,11984,2203,1852,9781,2103,2543,9881,,H,,,,,,,,,,,,,,,,
85740,2MASXJ23463576,J234635.7-275945,630396,,"23 46 35.7","-28 00 19",3,,,,,,,,,2.681,0.028,13.95,,13.81,-22.07,0.05,1.09,54.1,14622,413,2774,14209,2432,3488,12190,,O,,,,,,,,,,,,,,,,
85742,2MASXJ23464090,J234640.9-280600,630397,,"23 46 40.9","-28 05 57",3,,,,,,,,,2.540,0.033,15.08,,14.94,-21.21,0.06,1.00,48.6,16506,1319,3400,15187,2324,3859,14182,,O,,,,,,,,,,,,,,,,
85750,2MASXJ23471337,J234713.3-280101,630400,A4038-69,"23 47 13.4","-28 01 00",3,,,,,,,,,2.346,0.087,14.79,,14.53,-20.20,0.08,0.96,62.8,9784,1849,2675,6864,119,2155,8594,4038,O,,,,"23 47 41.8","-28 08 19",8713,10,7,7,185,701,8528,-124,566,8837,2941
85784,2MASXJ23483815,J234838.1-280650,630408,,"23 48 38.2","-28 06 48",3,,,,,,,,,2.403,0.039,14.64,,14.47,-20.26,0.08,0.98,48.4,10011,707,2026,8006,-14,1546,8727,4038,O,,,,"23 47 41.8","-28 08 19",8713,10,7,7,185,701,8528,-124,566,8837,2941
85800,2MASXJ23490014,J234900.1-280227,630413,,"23 49 00.1","-28 02 24",3,,,,,,,,,2.418,0.036,14.54,,14.23,-20.50,0.08,1.00,66.1,10100,1188,1843,7525,206,1502,8507,4038,O,,,,"23 47 41.8","-28 08 19",8713,10,7,7,185,701,8528,-124,566,8837,2941
85805,2MASXJ23491554,J234915.5-275834,630414,,"23 49 15.5","-27 58 32",3,,,,,,,,,2.626,0.021,13.81,,13.55,-21.18,0.06,1.00,71.7,9898,-1989,2049,10702,-928,1823,9641,4038,O,,,,"23 47 41.8","-28 08 19",8713,10,7,7,185,701,8528,-124,566,8837,2941
86321,PGC086321,J082020.3+210623,180631,U4345B,"08 20 20.3","+21 06 22",5,13.1,13.7,23.93,0.406,0.031,68,3,*,,,15.65,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86518,PGC086518,J233037.8+153619,332031,,"23 30 37.6","+15 36 17",3,23.6,20.4,23.44,0.382,0.053,178,2,,2.270,0.025,14.32,0.05,13.96,-18.67,0.08,0.50,53.4,3683,,,,,,,,H,469.3,Pegasus,g,"23 20 32.1","+08 11 26",3519,,19,30,-317,135,3836,-131,139,3650,2932
86840,PGC086840,J082414.7+341939,180613,K0821+34,"08 24 14.3","+34 19 41",5,33.6,32.0,23.59,0.856,0.010,117,1,,2.312,0.014,15.30,0.06,14.54,-19.15,0.14,0.52,86.4,5398,-582,1391,5980,-616,1920,6014,,H,,,,,,,,,,,,,,,,
87166,PGC087166,J095609.6+162905,191016,f97,"09 56 09.5","+16 29 05",3,19.4,16.0,24.12,0.613,0.023,83,1,*,,,14.94,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87182,PGC087182,J232145.8+164726,331683,F677-03,"23 21 45.8","+16 47 26",6,14.8,27.6,24.38,0.606,0.097,155,2,,2.220,0.020,15.94,0.26,15.62,-18.56,0.27,0.50,69.7,6771,-297,1932,7068,-909,2643,7680,,H,,,,,,,,,,,,,,,,
88833,PGC088833,J132435.3-194511,530510,IRAS,"13 24 35.1","-19 45 10",1,24.8,13.5,23.70,0.205,0.015,22,3,*,,,12.65,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89503,PGC089503,J094606.5-035334,490154,,"09 46 06.4","-03 53 32",3,16.6,13.2,23.34,0.673,0.030,39,2,,2.176,0.043,15.52,0.04,15.19,-18.41,0.08,0.50,74.7,5186,-218,1556,5404,-160,1372,5346,,O,,,,,,,,,,,,,,,,
89515,PGC089515,J223648.7+185123,320522,K2234+18,"22 36 48.6","+18 51 22",5,24.3,17.6,22.91,0.759,0.018,123,1,,2.435,0.007,15.12,0.05,14.47,-20.09,0.13,0.91,78.2,8067,-966,1899,9033,-1053,2130,9120,,H,,,,,,,,,,,,,,,,
89524,PGC089524,J020056.7+194226,110758,,"02 00 56.6","+19 42 25",5,33.3,25.4,23.29,0.856,0.017,9,0,,2.326,0.014,15.28,0.04,14.38,-19.28,0.14,0.57,86.4,5349,-534,1355,5883,-195,1565,5544,,H,,,,,,,,,,,,,,,,
89528,PGC089528,J025648.1+160145,120632,463-036B,"02 56 48.1","+16 01 44",5,,,,,,,,,2.314,0.052,14.45,,13.94,-21.00,0.09,1.00,55.5,9506,,,,,,,,H,5.4,A397,c,"02 56 58.9","+15 57 02",9594,,14,15,629,698,8965,622,723,8972,2091
89529,PGC089529,J033900.1+154428,130373,,"03 39 00.0","+15 44 29",5,21.5,29.8,23.87,0.312,0.058,25,5,,2.453,0.036,14.47,0.14,13.86,-20.62,0.18,1.00,47.0,7766,476,1844,7290,-81,1842,7847,,H,,,,,,,,,,,,,,,,
89531,PGC089531,J033912.7+155852,130374,,"03 39 12.7","+15 58 51",5,23.8,19.7,23.57,0.313,0.074,67,8,,2.597,0.041,14.14,0.05,13.56,-21.32,0.12,1.00,47.1,9322,-1316,2559,10638,-391,2317,9713,,H,,,,,,,,,,,,,,,,
90415,PGC090415,J224932.1+345510,320389,,"22 49 32.0","+34 55 09",3,22.8,17.9,24.04,0.637,0.073,65,1,*,,,14.23,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90431,2MASXJ23404253,J234042.5+271041,330761,I243996,"23 40 42.4","+27 10 39",2,,,,,,,,,2.286,0.022,14.31,,14.01,-20.99,0.13,1.00,47.0,9833,5828,973,4005,5272,881,4561,,H,,,,,,,,,,,,,,,,
90453,PGC090453,J000823.9+330142,101097,,"00 08 23.9","+33 01 42",5,23.1,23.7,23.87,0.799,0.015,10,1,,2.223,0.005,15.68,0.06,15.13,-18.22,0.11,0.50,81.1,4631,-1076,1345,5707,-1120,1243,5751,,H,,,,,,,,,,,,,,,,
90468,PGC090468,J001555.4+160013,100811,,"00 15 55.3","+16 00 15",5,25.4,20.4,23.83,0.789,0.013,58,1,*,,,15.17,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90507,PGC090507,J005208.8+143013,100734,"FGC 200","00 52 08.7","+14 30 11",5,18.7,18.6,23.80,0.844,0.017,10,1,,2.283,0.009,16.53,0.07,15.82,-18.93,0.14,0.50,85.0,8783,-932,2258,9715,-2932,1640,11715,,H,,,,,,,,,,,,,,,,
90531,RFGC0285,J011508.9+151732,110975,,"01 15 08.9","+15 17 32",3,,,,,,,,,2.516,0.021,15.55,,14.91,-21.67,0.12,1.00,90.0,20014,6236,2903,13778,6856,2541,13158,,O,,,,,,,,,,,,,,,,
90533,RFGC0292,J011814.7+150556,110977,,"01 18 14.6","+15 05 55",4,,,,,,,,,2.615,0.018,14.98,,14.04,-22.03,0.16,1.08,86.4,15939,1926,2823,14013,2745,2691,13194,,O,,,,,,,,,,,,,,,,
90562,PGC090562,J014428.8+275544,110790,"FGC 191","01 44 28.8","+27 55 44",5,38.6,37.5,24.20,0.837,0.015,151,1,,2.246,0.007,14.77,0.07,14.10,-18.74,0.13,0.50,84.3,3761,-195,911,3868,-989,856,4662,40791,H,,,,"01 44 41.7","+28 27 08",3673,1,1,3,-194,911,3867,-989,856,4662,
90564,PGC090564,J014822.4+335042,110840,,"01 48 22.3","+33 50 41",5,27.0,24.4,24.32,0.848,0.015,128,0,,2.272,0.011,15.43,0.03,14.76,-18.97,0.12,0.50,85.4,5521,,,,,,,,H,148.9,A262,g,"01 52 50.4","+36 08 46",4665,,26,49,-328,212,4993,-240,216,4905,2044
90583,FGC0233,J020406.8+024017,121457,FGC233,"02 04 06.7","+02 40 16",5,30.9,23.0,23.53,0.843,0.009,32,0,,2.428,0.004,14.87,0.04,14.08,-19.84,0.15,0.81,84.9,6024,-1371,1573,7395,-435,1316,6459,,H,,,,,,,,,,,,,,,,
90603,PGC090603,J021700.5+142847,121466,,"02 17 00.3","+14 28 47",5,29.4,19.4,23.48,0.765,0.038,101,1,*,,,14.49,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90628,PGC090628,J023842.4+104619,120997,FGC326,"02 38 42.5","+10 46 20",5,28.3,24.1,23.74,0.848,0.008,54,1,,2.389,0.014,15.42,0.04,14.43,-20.02,0.15,0.88,85.4,7684,,,,,,,,H,399.7,A400,g,"02 57 47.4","+06 01 40",6934,,16,50,196,217,6738,150,210,6784,2092
90690,PGC090690,J034101.3+133419,130396,K0338+13,"03 41 02.1","+13 34 26",5,23.2,24.8,24.92,0.668,0.024,9,1,,2.679,0.009,14.88,0.06,13.86,-21.16,0.17,1.00,72.1,9906,-6508,3049,16414,-3818,3657,13724,,H,,,,,,,,,,,,,,,,
90719,PGC090719,J043731.3-030614,440474,FGC495,"04 37 31.2","-03 06 13",6,36.0,30.5,23.87,0.844,0.014,79,0,,2.303,0.021,14.98,0.05,14.24,-19.14,0.13,0.52,90.0,4378,-371,1216,5073,173,740,4529,30228,O,,,,"04 36 29.9","-03 08 58",4702,5,3,11,152,492,4550,351,395,4351,
90775,PGC090775,J071637.2+325724,170343,K0713+33,"07 16 35.3","+32 57 15",6,26.0,21.4,23.02,0.798,0.023,60,1,,2.364,0.011,15.38,0.05,14.66,-19.72,0.13,0.76,88.3,7444,-205,1696,7649,474,1941,6970,,H,,,,,,,,,,,,,,,,
90787,PGC090787,J073657.8+270048,170474,FGC643,"07 36 58.0","+27 00 48",6,19.9,15.7,23.41,0.827,0.005,48,1,*,,,16.04,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90909,PGC090909,J091905.2+310614,190710,K0916+31,"09 19 05.1","+31 06 13",5,21.6,15.6,24.05,0.803,0.009,34,2,,2.470,0.010,15.11,0.04,14.43,-20.03,0.13,0.89,81.4,7693,,,,,,,,H,160.4,A779,g,"09 19 50.8","+33 46 17",7211,,13,17,-599,302,7810,-582,323,7793,2362
90923,PGC090923,J093200.7+121542,190713,K0929+12,"09 32 00.7","+12 15 42",5,26.0,21.0,23.57,0.864,0.020,171,0,,2.324,0.016,15.79,0.03,15.05,-18.94,0.14,0.50,87.7,6213,-1719,1844,7932,-2072,1990,8285,,H,,,,,,,,,,,,,,,,
90955,PGC090955,J095242.3+425242,190819,FGC0958,"09 52 43.1","+42 52 41",6,23.5,19.9,23.37,0.834,0.010,10,1,*,,,15.91,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91134,PGC091134,J113533.9+245746,211422,FGC1282,"11 35 33.6","+24 57 46",6,29.2,22.0,23.98,0.836,0.007,4,0,,2.524,0.011,14.83,0.03,14.06,-20.27,0.14,0.99,90.0,7249,-3063,2086,10312,-1985,2525,9234,,O,,,,,,,,,,,,,,,,
91186,PGC091186,J121611.6+135933,221828,FGC1395,"12 16 11.7","+13 59 34",6,26.4,18.7,23.16,0.806,0.020,14,2,,2.307,0.021,15.23,0.03,14.60,-19.95,0.11,0.85,90.0,8009,1965,1430,6044,1479,1218,6530,,O,,,,,,,,,,,,,,,,
91299,PGC091299,J133602.3+081112,231022,K1333+08,"13 36 02.2","+08 11 15",5,31.6,30.4,23.72,0.818,0.019,137,1,,2.025,0.028,15.34,0.10,14.86,-15.96,0.13,0.50,82.6,1529,-1035,710,2492,-799,1027,2256,40048,H,,,,"13 51 06.4","+06 15 19",1457,1,3,10,-309,252,1766,-124,272,1581,694
91324,PGC091324,J135744.8+253603,231102,FGC1688,"13 57 44.8","+25 36 03",6,14.7,14.7,24.08,0.802,0.009,1,1,*,,,16.63,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91390,RFGC2869,J144904.9+171053,241294,,"14 49 05.0","+17 10 53",5,,,,,,,,,2.430,0.030,15.92,,15.15,-20.20,0.14,0.96,84.7,11523,-531,2876,12054,-515,2579,12038,,O,,,,,,,,,,,,,,,,
91501,PGC091501,J160329.6+773133,261179,,"16 03 31.2","+77 31 34",6,17.6,13.4,23.72,0.821,0.003,2,0,*,,,15.87,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91537,PGC091537,J163106.9+392548,260934,FGC3151,"16 31 06.8","+39 25 49",5,28.7,18.8,24.24,0.783,0.011,67,1,,2.754,0.014,14.47,0.03,13.89,-22.56,0.11,1.27,79.9,18873,-2581,3670,21454,-1091,4511,19964,,O,,,,,,,,,,,,,,,,
91570,RFGC3204,J165148.4+784513,261191,,"16 51 48.4","+78 45 13",5,,,,,,,,,2.173,0.037,15.97,,15.36,-18.19,0.10,0.50,85.7,5084,-228,1480,5312,-943,1821,6027,,O,,,,,,,,,,,,,,,,
91747,PGC091747,J223937.7+333447,320540,FGC2406,"22 39 37.6","+33 34 46",5,30.1,25.0,23.42,0.845,0.015,163,1,,2.305,0.027,15.20,0.07,14.43,-19.57,0.14,0.70,85.1,6242,674,1388,5568,164,1194,6078,,H,,,,,,,,,,,,,,,,
91749,PGC091749,J224314.7+082557,320541,FGC2412,"22 43 14.3","+08 26 04",5,29.2,20.8,23.23,0.846,0.015,11,1,,2.377,0.009,15.36,0.04,14.47,-20.44,0.14,1.00,85.2,9443,2144,1606,7299,2339,1757,7104,,H,,,,,,,,,,,,,,,,
91750,PGC091750,J224351.5+082559,320542,FGC2413,"22 43 51.5","+08 25 59",5,23.2,16.3,22.72,0.845,0.016,172,1,,2.367,0.009,15.52,0.03,14.65,-19.79,0.14,0.79,85.1,7601,-65,1696,7666,110,2020,7491,,H,,,,,,,,,,,,,,,,
91759,PGC091759,J225037.0+121406,320543,FGC2425,"22 50 35.9","+12 14 15",5,18.4,15.0,23.35,0.740,0.026,45,1,,2.465,0.008,15.82,0.06,15.03,-20.20,0.13,0.96,76.9,10932,-2075,2688,13007,-1389,1961,12321,,H,,,,,,,,,,,,,,,,
91768,PGC091768,J225914.3+262319,320546,FGC2442,"22 59 14.3","+26 23 19",5,14.7,16.3,24.18,0.810,0.011,40,1,,2.233,0.020,16.79,0.07,16.11,-18.23,0.12,0.50,82.0,7289,-1991,2284,9280,-2162,2384,9451,,H,,,,,,,,,,,,,,,,
91778,PGC091778,J230636.7+060649,331157,,"23 06 36.6","+06 06 48",5,26.0,20.6,23.52,0.803,0.021,1,0,,2.336,0.006,15.13,0.04,14.44,-19.31,0.12,0.59,81.4,5559,-696,1384,6255,-470,1635,6029,,H,,,,,,,,,,,,,,,,
91814,PGC091814,J234230.9+280240,331095,K2339+27,"23 42 30.9","+28 02 41",5,31.9,24.3,23.78,0.798,0.014,18,1,,2.367,0.009,14.42,0.03,13.61,-20.59,0.13,1.00,81.0,6827,2064,1048,4763,1686,1034,5141,,H,,,,,,,,,,,,,,,,
91819,PGC091819,J234413.2+281619,331185,K2341+27,"23 44 13.1","+28 16 19",5,25.5,22.1,23.83,0.757,0.028,24,2,,2.322,0.012,15.19,0.05,14.49,-19.70,0.12,0.75,78.0,6802,728,1378,6074,388,1465,6414,,H,,,,,,,,,,,,,,,,
91885,RFGC0133,J003625.5-570030,400697,,"00 36 25.5","-57 00 29",3,,,,,,,,,2.486,0.041,14.49,,13.89,-21.10,0.13,1.00,90.0,9778,1831,2003,7947,1666,1826,8112,,O,,,,,,,,,,,,,,,,
92435,FGCE1129,J140742.7-272548,540202,,"14 07 42.6","-27 25 47",3,,,,,,,,,2.398,0.012,15.85,,15.36,-19.81,0.10,0.80,76.1,10667,-1193,2541,11860,-1519,2494,12186,,O,,,,,,,,,,,,,,,,
92640,RFGC3694,J210640.7-252758,610214,,"21 06 39.9","-25 27 56",3,,,,,,,,,2.487,0.016,15.34,,14.53,-20.75,0.16,1.00,90.0,11046,453,2294,10670,339,2094,10784,3744,O,,,,"21 07 13.7","-25 28 53",11123,12,9,11,272,829,10851,313,773,10810,2862
92853,PGC092853,J021110.8+374920,121188,FGC031a,"02 11 11.2","+37 49 20",5,13.7,21.5,23.31,0.709,0.032,48,2,,2.262,0.007,16.61,0.20,16.13,-18.20,0.22,0.50,74.8,7264,-3165,2581,10429,-3237,2765,10501,,H,,,,,,,,,,,,,,,,
92869,PGC092869,J034126.2+133421,130381,K0338+13,"03 41 26.3","+13 34 22",5,36.7,26.7,23.46,0.767,0.034,147,1,,2.709,0.011,13.99,0.03,12.77,-22.23,0.18,1.15,78.8,9842,-1256,2066,11098,178,1803,9664,,H,,,,,,,,,,,,,,,,
92905,PGC092905,J095506.6+133127,190715,FGC113A,"09 55 06.5","+13 31 27",5,18.8,19.2,24.34,0.703,0.017,122,1,,2.260,0.033,15.66,0.06,15.23,-19.28,0.10,0.57,74.4,7866,1057,1769,6809,742,2203,7124,,H,,,,,,,,,,,,,,,,
93031,PGC093031,J232258.5+074020,331412,FGC284a,"23 22 58.6","+07 40 20",5,28.1,27.2,23.72,0.808,0.018,96,1,,2.137,0.015,15.54,0.09,14.90,-17.85,0.13,0.50,81.8,3106,,,,,,,,H,51.7,Pegasus,c,"23 20 32.1","+08 11 26",3519,,19,30,-317,135,3836,-131,139,3650,2932
93032,PGC093032,J232332.4+172517,331582,,"23 23 31.0","+17 25 20",4,24.7,16.3,24.57,0.759,0.028,114,1,*,,,14.59,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93038,PGC093038,J010900.3+333121,111414,FGC125,"01 09 00.3","+33 31 21",5,17.8,16.3,23.86,0.792,0.028,146,2,,2.407,0.006,16.24,0.06,15.53,-19.72,0.13,0.76,80.6,10990,-2197,2815,13187,-1934,2619,12924,,H,,,,,,,,,,,,,,,,
93069,PGC093069,J012052.1+011548,110770,FGC016A,"01 20 51.8","+01 15 46",5,16.0,16.0,23.94,0.815,0.008,162,0,,2.279,0.043,16.69,0.08,16.09,-18.89,0.13,0.50,82.4,9751,-1056,3027,10807,-1695,3264,11446,,H,,,,,,,,,,,,,,,,
93380,PGC093380,J043206.6-130459,440519,,"04 32 06.4","-13 04 58",3,,,,,,,,,2.402,0.043,15.52,,14.84,-20.07,0.11,0.90,81.3,10782,,,,,,,,O,24.2,A496,c,"04 33 37.1","-13 14 46",9809,,9,9,-84,497,9893,15,479,9794,2181
93458,2MASXJ15141134,J151411.3+071151,251760,,"15 14 11.3","+07 11 51",3,,,,,,,,,2.491,0.029,15.46,,15.12,-20.54,0.08,1.00,69.9,13281,-943,3168,14224,879,2669,12402,,O,,,,,,,,,,,,,,,,
93612,PGC093612,J111306.6+280314,211174,,"11 13 06.5","+28 03 14",5,30.9,22.1,23.20,0.753,0.023,173,0,*,,,14.45,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93853,PGC093853,J014445.0+172137,110856,,"01 44 44.9","+17 21 34",3,16.4,13.4,23.52,0.372,0.058,74,3,,2.292,0.026,14.90,0.04,14.67,-19.82,0.08,0.80,52.6,7789,1641,1494,6148,1863,1905,5926,,H,,,,,,,,,,,,,,,,
94015,PGC094015,J130143.9+285958,221599,,"13 01 43.9","+28 59 57",3,23.2,16.2,24.12,0.662,0.022,25,1,*,,,14.13,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94060,2MASXJ01133302,J011333.1+002948,110868,,"01 13 32.9","+00 29 47",1,,,,,,,,,2.563,0.011,14.64,,14.08,-21.53,0.12,1.00,90.0,12921,2938,1940,9983,2816,2593,10105,,O,,,,,,,,,,,,,,,,
94161,2MASXJ11163321,J111633.2+291844,210205,,"11 16 33.2","+29 18 44",3,,,,,,,,,2.630,0.015,14.30,,14.07,-21.76,0.06,1.00,68.9,14272,675,2483,13597,2065,2755,12207,,O,,,,,,,,,,,,,,,,
94163,2MASXJ11164311,J111643.1+291944,211576,,"11 16 43.0","+29 19 45",3,,,,,,,,,2.441,0.023,15.21,,14.82,-21.19,0.10,1.00,73.3,15536,5039,2323,10497,5302,2528,10234,,O,,,,,,,,,,,,,,,,
94172,2MASXJ11204415,J112044.1+342938,211469,,"11 20 44.0","+34 29 36",3,,,,,,,,,2.591,0.010,14.64,,14.19,-21.02,0.10,1.00,82.5,10818,-1959,2387,12777,-709,2580,11527,,O,,,,,,,,,,,,,,,,
94181,2MASXJ11223592,J112235.9+342336,211399,m95,"11 22 35.8","+34 23 36",3,,,,,,,,,2.526,0.023,14.62,,14.39,-20.80,0.07,1.00,62.7,10697,-670,2357,11367,143,2326,10554,,O,,,,,,,,,,,,,,,,
94185,2MASXJ11225464,J112254.6+340333,211489,,"11 22 54.6","+34 03 33",2,,,,,,,,,2.529,0.020,15.08,,14.80,-20.47,0.07,1.00,70.5,11099,-1411,2542,12510,-506,2569,11605,,O,,,,,,,,,,,,,,,,
94299,2MASXJ23473002,J234730.0+090901,331620,,"23 47 29.9","+09 09 01",4,,,,,,,,,2.600,0.044,14.02,,13.58,-21.70,0.07,1.00,69.5,11155,341,2629,10814,725,3173,10430,,O,,,,,,,,,,,,,,,,
